article,name,lang
https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%8A%A4%EB%9D%BC%EC%97%98%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,이스라엘의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Israel,Đại dịch COVID-19 tại Israel,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E4%BB%A5%E8%89%B2%E5%88%97%E7%96%AB%E6%83%85,2019冠状病毒病以色列疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D9%86_2020,جائحة فيروس كورونا في البحرين 2020,ar
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%B7%B4%E6%9E%97%E7%96%AB%E6%83%85,2019冠状病毒病巴林疫情,zh
https://ar.wikipedia.org/wiki/%D9%82%D9%8A%D9%88%D8%AF_%D8%A7%D9%84%D8%B3%D9%81%D8%B1_%D8%A7%D9%84%D9%85%D8%AA%D8%B9%D9%84%D9%82%D8%A9_%D8%A8%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_2019%E2%80%9320,قيود السفر المتعلقة بجائحة فيروس كورونا 2019–20,ar
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%96%AB%E6%83%85%E7%9B%B8%E5%85%B3%E6%97%85%E8%A1%8C%E9%99%90%E5%88%B6,2019冠状病毒病疫情相关旅行限制,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%85%D8%B5%D8%B1_2020,جائحة فيروس كورونا في مصر 2020,ar
https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%A7%91%ED%8A%B8%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,이집트의 코로나바이러스감염증-19 범유행,ko
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%9F%83%E5%8F%8A%E7%96%AB%E6%83%85,2019冠状病毒病埃及疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%87%D9%86%D8%BA%D8%A7%D8%B1%D9%8A%D8%A7_2020,جائحة فيروس كورونا في هنغاريا 2020,ar
https://ko.wikipedia.org/wiki/%EC%95%84%EC%9D%B4%EC%8A%AC%EB%9E%80%EB%93%9C%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,아이슬란드의 코로나바이러스감염증-19 범유행,ko
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%88%D9%83%D9%84%D8%A7%D9%87%D9%88%D9%85%D8%A7_2020,جائحة فيروس كورونا في أوكلاهوما 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%87%D8%A7%D9%88%D8%A7%D9%8A_2020,جائحة فيروس كورونا في هاواي 2020,ar
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7_2020,جائحة فيروس كورونا في إيطاليا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Italia,Pandemia de enfermedad por coronavirus de 2020 en Italia,es
https://id.wikipedia.org/wiki/Pandemi_koronavirus_di_Italia,Pandemi koronavirus di Italia,id
https://ko.wikipedia.org/wiki/%EC%9D%B4%ED%83%88%EB%A6%AC%EC%95%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,이탈리아의 코로나바이러스감염증-19 범유행,ko
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D0%B8,Распространение COVID-19 в Италии,ru
https://sq.wikipedia.org/wiki/Pandemia_e_Koronavirusit_n%C3%AB_Itali_2020,Pandemia e Koronavirusit në Itali 2020,sq
https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%94%E0%B8%97%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%84%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%83%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%AD%E0%B8%B4%E0%B8%95%E0%B8%B2%E0%B8%A5%E0%B8%B5_%E0%B8%9E.%E0%B8%A8._2563,การระบาดทั่วของโคโรนาไวรัสในประเทศอิตาลี พ.ศ. 2563,th
https://tr.wikipedia.org/wiki/%C4%B0talya%27da_2020_koronavir%C3%BCs_pandemisi,İtalya'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_%C3%9D,Đại dịch COVID-19 tại Ý,vi
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7_2020,جائحة فيروس كورونا في إسبانيا 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Espa%C3%B1a,Pandemia de enfermedad por coronavirus de 2020 en España,es
https://hi.wikipedia.org/wiki/%E0%A5%A8%E0%A5%A6%E0%A5%A8%E0%A5%A6_%E0%A4%B8%E0%A5%8D%E0%A4%AA%E0%A5%87%E0%A4%A8_%E0%A4%AE%E0%A5%87%E0%A4%82_%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE%E0%A4%B5%E0%A4%BE%E0%A4%AF%E0%A4%B0%E0%A4%B8_%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%80,२०२० स्पेन में कोरोनावायरस महामारी,hi
https://ko.wikipedia.org/wiki/%EC%8A%A4%ED%8E%98%EC%9D%B8%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,스페인의 코로나바이러스감염증-19 범유행,ko
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%98%D1%81%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8,Распространение COVID-19 в Испании,ru
https://sq.wikipedia.org/wiki/Pandemia_e_Koronavirusit_n%C3%AB_Spanj%C3%AB_2020,Pandemia e Koronavirusit në Spanjë 2020,sq
https://tr.wikipedia.org/wiki/%C4%B0spanya%27da_2020_koronavir%C3%BCs_pandemisi,İspanya'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_T%C3%A2y_Ban_Nha,Đại dịch COVID-19 tại Tây Ban Nha,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E8%A5%BF%E7%8F%AD%E7%89%99%E7%96%AB%E6%83%85,2019冠状病毒病西班牙疫情,zh
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Reino_Unido,Pandemia de enfermedad por coronavirus de 2020 en Reino Unido,es
https://id.wikipedia.org/wiki/Pandemi_koronavirus_di_Britania_Raya,Pandemi koronavirus di Britania Raya,id
https://ko.wikipedia.org/wiki/%EC%98%81%EA%B5%AD%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,영국의 코로나바이러스감염증-19 범유행,ko
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D0%B8,Распространение COVID-19 в Великобритании,ru
https://tr.wikipedia.org/wiki/Birle%C5%9Fik_Krall%C4%B1k%27ta_2020_koronavir%C3%BCs_pandemisi,Birleşik Krallık'ta 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_V%C6%B0%C6%A1ng_qu%E1%BB%91c_Anh,Đại dịch COVID-19 tại Vương quốc Anh,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E8%8B%B1%E5%9B%BD%E7%96%AB%E6%83%85,2019冠状病毒病英国疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A8%D9%84%D8%AC%D9%8A%D9%83%D8%A7_2019-20,جائحة فيروس كورونا في بلجيكا 2019-20,ar
https://ko.wikipedia.org/wiki/%EB%B2%A8%EA%B8%B0%EC%97%90%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,벨기에의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_B%E1%BB%89,Đại dịch COVID-19 tại Bỉ,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E6%AF%94%E5%88%A9%E6%99%82%E7%96%AB%E6%83%85,2019冠狀病毒病比利時疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_2020_%D9%81%D9%8A_%D8%A7%D9%84%D8%B3%D9%81%D9%86_%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A%D8%A9,جائحة فيروس كورونا 2020 في السفن السياحية,ar
https://id.wikipedia.org/wiki/Pandemi_koronavirus_di_kapal_pesiar,Pandemi koronavirus di kapal pesiar,id
https://ko.wikipedia.org/wiki/%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19%EC%9D%98_%EC%9C%A0%EB%9E%8C%EC%84%A0_%EA%B0%90%EC%97%BC,코로나바이러스감염증-19의 유람선 감염,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_tr%C3%AAn_t%C3%A0u_du_l%E1%BB%8Bch,Đại dịch COVID-19 trên tàu du lịch,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%9C%8B%E9%9A%9B%E9%83%B5%E8%BC%AA%E7%96%AB%E6%83%85,2019冠狀病毒病國際郵輪疫情,zh
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E4%BC%8A%E6%9C%97%E7%96%AB%E6%83%85,2019冠状病毒病伊朗疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D8%A7%D9%86_%D9%85%D8%A7%D8%B1%D9%8A%D9%86%D9%88_2020,جائحة فيروس كورونا في سان مارينو 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_San_Marino,Pandemia de enfermedad por coronavirus de 2020 en San Marino,es
https://ko.wikipedia.org/wiki/%EC%82%B0%EB%A7%88%EB%A6%AC%EB%85%B8%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,산마리노의 코로나바이러스감염증-19 범유행,ko
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9_2020,جائحة فيروس كورونا في السعودية 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Arabia_Saudita,Pandemia de enfermedad por coronavirus de 2020 en Arabia Saudita,es
https://id.wikipedia.org/wiki/Pandemi_koronavirus_di_Arab_Saudi,Pandemi koronavirus di Arab Saudi,id
https://th.wikipedia.org/wiki/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%94%E0%B8%97%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%84%E0%B9%82%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA%E0%B9%83%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%8B%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%B5%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2_%E0%B8%9E.%E0%B8%A8._2563,การระบาดทั่วของโคโรนาไวรัสในประเทศซาอุดีอาระเบีย พ.ศ. 2563,th
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E6%B2%99%E7%89%B9%E9%98%BF%E6%8B%89%E4%BC%AF%E7%96%AB%E6%83%85,2019冠狀病毒病沙特阿拉伯疫情,zh
https://ko.wikipedia.org/wiki/%EC%95%84%EC%9D%BC%EB%9E%9C%EB%93%9C%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,아일랜드의 코로나바이러스감염증-19 범유행,ko
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Ireland,Đại dịch COVID-19 tại Ireland,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%88%B1%E5%B0%94%E5%85%B0%E7%96%AB%E6%83%85,2019冠状病毒病爱尔兰疫情,zh
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Chile,Pandemia de enfermedad por coronavirus de 2020 en Chile,es
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B5%D8%B1%D8%A8%D9%8A%D8%A7_2020,جائحة فيروس كورونا في صربيا 2020,ar
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%A1%9E%E5%B0%94%E7%BB%B4%E4%BA%9A%E7%96%AB%E6%83%85,2019冠状病毒病塞尔维亚疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86_2020,جائحة فيروس كورونا في فلسطين 2020,ar
https://tr.wikipedia.org/wiki/Filistin%27de_2020_koronavir%C3%BCs_pandemisi,Filistin'de 2020 koronavirüs pandemisi,tr
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D9%84%D9%88%D9%81%D8%A7%D9%83%D9%8A%D8%A7_2020,جائحة فيروس كورونا في سلوفاكيا 2020,ar
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%A1%D0%BB%D0%BE%D0%B2%D0%B0%D0%BA%D0%B8%D0%B8,Распространение COVID-19 в Словакии,ru
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1_2020,جائحة فيروس كورونا في الجزائر 2020,ar
https://tr.wikipedia.org/wiki/Cezayir%27de_2020_koronavir%C3%BCs_pandemisi,Cezayir'de 2020 koronavirüs pandemisi,tr
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E9%98%BF%E7%88%BE%E5%8F%8A%E5%88%A9%E4%BA%9E%E7%96%AB%E6%83%85,2019冠狀病毒病阿爾及利亞疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D8%B3%D8%AA%D9%88%D9%86%D9%8A%D8%A7_2020,جائحة فيروس كورونا في إستونيا 2020,ar
https://ko.wikipedia.org/wiki/%EC%97%90%EC%8A%A4%ED%86%A0%EB%8B%88%EC%95%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,에스토니아의 코로나바이러스감염증-19 범유행,ko
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%AD%D1%81%D1%82%D0%BE%D0%BD%D0%B8%D0%B8,Распространение COVID-19 в Эстонии,ru
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%81%D8%A7%D8%AA%D9%8A%D9%83%D8%A7%D9%86_2020,جائحة فيروس كورونا في الفاتيكان 2020,ar
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Ciudad_del_Vaticano,Pandemia de enfermedad por coronavirus de 2020 en Ciudad del Vaticano,es
https://tr.wikipedia.org/wiki/Vatikan%27da_2020_koronavir%C3%BCs_pandemisi,Vatikan'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Th%C3%A0nh_Vatican,Đại dịch COVID-19 tại Thành Vatican,vi
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Argentina,Pandemia de enfermedad por coronavirus de 2020 en Argentina,es
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%90%D1%80%D0%B3%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B5,Распространение COVID-19 в Аргентине,ru
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7_2020,جائحة فيروس كورونا في أوكرانيا 2020,ar
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%88%97%E6%94%AF%E6%95%A6%E5%A3%AB%E7%99%BB%E7%96%AB%E6%83%85,2019冠状病毒病列支敦士登疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Litva,Đại dịch COVID-19 tại Litva,vi
https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Luxemburgo,Pandemia de enfermedad por coronavirus de 2020 en Luxemburgo,es
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Luxembourg,Đại dịch COVID-19 tại Luxembourg,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%8D%A2%E6%A3%AE%E5%A0%A1%E7%96%AB%E6%83%85,2019冠状病毒病卢森堡疫情,zh
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Monaco,Đại dịch COVID-19 tại Monaco,vi
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E6%91%A9%E7%BA%B3%E5%93%A5%E7%96%AB%E6%83%85,2019冠状病毒病摩纳哥疫情,zh
https://sq.wikipedia.org/wiki/Pandemia_e_Koronavirusit_n%C3%AB_Maqedonin%C3%AB_e_Veriut_2020,Pandemia e Koronavirusit në Maqedoninë e Veriut 2020,sq
https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%8C%97%E9%A6%AC%E5%85%B6%E9%A0%93%E7%96%AB%E6%83%85,2019冠狀病毒病北馬其頓疫情,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%AC%D9%88%D8%B1%D8%AC%D9%8A%D8%A7_2020,جائحة فيروس كورونا في جورجيا 2020,ar
https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_COVID-19_%D0%B2_%D0%93%D1%80%D1%83%D0%B7%D0%B8%D0%B8,Распространение COVID-19 в Грузии,ru
https://sq.wikipedia.org/wiki/Pandemia_e_Koronavirusit_n%C3%AB_Gjeorgji_2020,Pandemia e Koronavirusit në Gjeorgji 2020,sq
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%8A%D8%B1%D9%88%D9%86_2020,جائحة فيروس كورونا في الكاميرون 2020,ar
https://tr.wikipedia.org/wiki/Kamerun%27da_2020_koronavir%C3%BCs_pandemisi,Kamerun'da 2020 koronavirüs pandemisi,tr
https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Cameroon,Đại dịch COVID-19 tại Cameroon,vi
